coral_id,date,transplantation,type,knoll,species,survival_status,trapezia,alpheus,spirobranchus_giganteus,collector,coral_id_raw,species_raw,date_raw,genus,cohort,treatment,coral_uid,monitoring_start,months_of_monitoring,pre_monitoring_date_flag,inverts_observed,collector_clean,month_bin
1Pd4,2007-02-01,control_T1,control,1,Pocillopora_damicornis,0,0,0,0,NA,1Pd4,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,1Pd4_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
1Pd5,2007-02-01,control_T1,control,1,Pocillopora_damicornis,0,0,0,3,NA,1Pd5,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,1Pd5_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
1Pd6,2007-02-01,control_T1,control,1,Pocillopora_damicornis,0,0,0,3,NA,1Pd6,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,1Pd6_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
1Pd7,2007-02-01,control_T1,control,1,Pocillopora_damicornis,0,0,0,0,NA,1Pd7,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,1Pd7_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
1Pd8,2007-02-01,control_T1,control,1,Pocillopora_damicornis,0,2,0,0,NA,1Pd8,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,1Pd8_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
1Pd9,2007-02-01,control_T1,control,1,Pocillopora_damicornis,0,2,0,0,NA,1Pd9,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,1Pd9_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
1Sp1,2007-02-01,control_T1,control,1,Stylophora_pistillata,0,2,0,1,NA,1Sp1,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,1Sp1_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
1Sp10,2007-02-01,control_T1,control,1,Stylophora_pistillata,0,2,0,1,NA,1Sp10,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,1Sp10_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
1Sp2,2007-02-01,control_T1,control,1,Stylophora_pistillata,0,2,0,1,NA,1Sp2,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,1Sp2_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
1Sp3,2007-02-01,control_T1,control,1,Stylophora_pistillata,0,0,0,0,NA,1Sp3,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,1Sp3_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
1Sp4,2007-02-01,control_T1,control,1,Stylophora_pistillata,0,0,0,0,NA,1Sp4,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,1Sp4_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
1Sp5,2007-02-01,control_T1,control,1,Stylophora_pistillata,0,0,0,1,NA,1Sp5,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,1Sp5_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
1Sp7,2007-02-01,control_T1,control,1,Stylophora_pistillata,0,2,0,3,NA,1Sp7,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,1Sp7_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
1Sp8,2007-02-01,control_T1,control,1,Stylophora_pistillata,0,2,0,3,NA,1Sp8,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,1Sp8_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
1Sp9,2007-02-01,control_T1,control,1,Stylophora_pistillata,0,0,0,0,NA,1Sp9,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,1Sp9_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
5Pd1,2007-02-01,control_T1,control,5,Pocillopora_damicornis,0,0,0,1,NA,5Pd1,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,5Pd1_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
5Pd2,2007-02-01,control_T1,control,5,Pocillopora_damicornis,0,0,0,1,NA,5Pd2,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,5Pd2_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
5Sp1,2007-02-01,control_T1,control,5,Stylophora_pistillata,0,0,0,0,NA,5Sp1,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,5Sp1_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
5Sp2,2007-02-01,control_T1,control,5,Stylophora_pistillata,0,2,0,0,NA,5Sp2,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,5Sp2_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
6Pd1,2007-02-01,control_T1,control,6,Pocillopora_damicornis,0,0,0,3,NA,6Pd1,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,6Pd1_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
6Pd2,2007-02-01,control_T1,control,6,Pocillopora_damicornis,0,6,4,3,NA,6Pd2,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,6Pd2_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
6Pd3,2007-02-01,control_T1,control,6,Pocillopora_damicornis,0,6,4,3,NA,6Pd3,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,6Pd3_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
6Pd4,2007-02-01,control_T1,control,6,Pocillopora_damicornis,0,0,0,0,NA,6Pd4,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,6Pd4_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
6Sp2,2007-02-01,control_T1,control,6,Stylophora_pistillata,0,2,0,0,NA,6Sp2,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,6Sp2_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
6Sp3,2007-02-01,control_T1,control,6,Stylophora_pistillata,0,2,0,0,NA,6Sp3,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,6Sp3_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
6Sp4,2007-02-01,control_T1,control,6,Stylophora_pistillata,0,2,0,0,NA,6Sp4,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,6Sp4_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
6Sp5,2007-02-01,control_T1,control,6,Stylophora_pistillata,0,2,0,1,NA,6Sp5,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,6Sp5_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
7Pd1,2007-02-01,control_T1,control,7,Pocillopora_damicornis,0,0,0,3,NA,7Pd1,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,7Pd1_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
7Sp1,2007-02-01,control_T1,control,7,Stylophora_pistillata,0,0,0,0,NA,7Sp1,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,7Sp1_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
8Pd1,2007-02-01,control_T1,control,8,Pocillopora_damicornis,0,0,0,0,NA,8Pd1,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,8Pd1_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
8Pd2,2007-02-01,control_T1,control,8,Pocillopora_damicornis,0,2,0,0,NA,8Pd2,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,8Pd2_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
8Pd3,2007-02-01,control_T1,control,8,Pocillopora_damicornis,0,0,0,1,NA,8Pd3,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,8Pd3_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
8Pd4,2007-02-01,control_T1,control,8,Pocillopora_damicornis,0,0,0,0,NA,8Pd4,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,8Pd4_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
8Sp1,2007-02-01,control_T1,control,8,Stylophora_pistillata,0,0,0,0,NA,8Sp1,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,8Sp1_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
8Sp6,2007-02-01,control_T1,control,8,Stylophora_pistillata,0,0,0,0,NA,8Sp6,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,8Sp6_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
8Sp7,2007-02-01,control_T1,control,8,Stylophora_pistillata,0,2,0,0,NA,8Sp7,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,8Sp7_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
12Pd1,2007-02-01,control_T1,control,12,Pocillopora_damicornis,0,2,0,3,NA,12Pd1,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,12Pd1_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
12Pd2,2007-02-01,control_T1,control,12,Pocillopora_damicornis,0,2,0,0,NA,12Pd2,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,12Pd2_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
12Pd3,2007-02-01,control_T1,control,12,Pocillopora_damicornis,0,2,0,0,NA,12Pd3,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,12Pd3_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
12Pd4,2007-02-01,control_T1,control,12,Pocillopora_damicornis,0,2,0,0,NA,12Pd4,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,12Pd4_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
12Pd5,2007-02-01,control_T1,control,12,Pocillopora_damicornis,0,0,0,0,NA,12Pd5,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,12Pd5_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
12Pd6,2007-02-01,control_T1,control,12,Pocillopora_damicornis,0,6,4,3,NA,12Pd6,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,12Pd6_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
12Sp1,2007-02-01,control_T1,control,12,Stylophora_pistillata,0,0,0,0,NA,12Sp1,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,12Sp1_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
12Sp3,2007-02-01,control_T1,control,12,Stylophora_pistillata,0,2,0,0,NA,12Sp3,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,12Sp3_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
12Sp4,2007-02-01,control_T1,control,12,Stylophora_pistillata,0,0,0,0,NA,12Sp4,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,12Sp4_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
12Sp6,2007-02-01,control_T1,control,12,Stylophora_pistillata,0,2,0,0,NA,12Sp6,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,12Sp6_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
12Sp7,2007-02-01,control_T1,control,12,Stylophora_pistillata,0,2,0,0,NA,12Sp7,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,12Sp7_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
13Sp1,2007-02-01,control_T1,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp1,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,13Sp1_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
13Sp2,2007-02-01,control_T1,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp2,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,13Sp2_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
14Pd1,2007-02-01,control_T1,control,14,Pocillopora_damicornis,0,0,0,2,NA,14Pd1,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,14Pd1_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
14Pd2,2007-02-01,control_T1,control,14,Pocillopora_damicornis,0,2,0,0,NA,14Pd2,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,14Pd2_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
14Pd4,2007-02-01,control_T1,control,14,Pocillopora_damicornis,0,0,0,1,NA,14Pd4,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,14Pd4_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
14Pd5,2007-02-01,control_T1,control,14,Pocillopora_damicornis,0,2,0,0,NA,14Pd5,Pocillopora_damicornis,1/2/2007,Pocillopora,T1,control,14Pd5_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
14Sp1,2007-02-01,control_T1,control,14,Stylophora_pistillata,0,0,0,0,NA,14Sp1,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,14Sp1_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
14Sp2,2007-02-01,control_T1,control,14,Stylophora_pistillata,0,0,0,0,NA,14Sp2,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,14Sp2_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
14Sp3,2007-02-01,control_T1,control,14,Stylophora_pistillata,0,0,0,3,NA,14Sp3,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,14Sp3_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
14Sp4,2007-02-01,control_T1,control,14,Stylophora_pistillata,0,6,4,3,NA,14Sp4,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,14Sp4_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
14Sp5,2007-02-01,control_T1,control,14,Stylophora_pistillata,0,0,0,1,NA,14Sp5,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,14Sp5_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
14Sp7,2007-02-01,control_T1,control,14,Stylophora_pistillata,0,0,0,0,NA,14Sp7,Stylophora_pistillata,1/2/2007,Stylophora,T1,control,14Sp7_control_T1,1/12/2005,14,FALSE,TRUE,NA,14
1Pd1,2007-04-01,control_T1,control,1,Pocillopora_damicornis,0,2,0,0,NA,1Pd1,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,1Pd1_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
1Pd10,2007-04-01,control_T1,control,1,Pocillopora_damicornis,0,0,0,0,NA,1Pd10,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,1Pd10_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
1Pd2,2007-04-01,control_T1,control,1,Pocillopora_damicornis,0,0,0,0,NA,1Pd2,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,1Pd2_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
1Pd3,2007-04-01,control_T1,control,1,Pocillopora_damicornis,0,0,0,3,NA,1Pd3,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,1Pd3_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
1Pd4,2007-04-01,control_T1,control,1,Pocillopora_damicornis,0,0,0,0,NA,1Pd4,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,1Pd4_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
1Pd5,2007-04-01,control_T1,control,1,Pocillopora_damicornis,0,0,0,3,NA,1Pd5,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,1Pd5_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
1Pd6,2007-04-01,control_T1,control,1,Pocillopora_damicornis,0,0,0,3,NA,1Pd6,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,1Pd6_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
1Pd7,2007-04-01,control_T1,control,1,Pocillopora_damicornis,0,0,0,0,NA,1Pd7,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,1Pd7_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
1Pd8,2007-04-01,control_T1,control,1,Pocillopora_damicornis,0,2,0,0,NA,1Pd8,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,1Pd8_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
1Pd9,2007-04-01,control_T1,control,1,Pocillopora_damicornis,0,2,0,0,NA,1Pd9,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,1Pd9_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
1Sp1,2007-04-01,control_T1,control,1,Stylophora_pistillata,0,2,0,1,NA,1Sp1,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,1Sp1_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
1Sp10,2007-04-01,control_T1,control,1,Stylophora_pistillata,0,2,0,1,NA,1Sp10,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,1Sp10_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
1Sp2,2007-04-01,control_T1,control,1,Stylophora_pistillata,0,2,0,1,NA,1Sp2,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,1Sp2_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
1Sp4,2007-04-01,control_T1,control,1,Stylophora_pistillata,0,0,0,0,NA,1Sp4,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,1Sp4_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
1Sp5,2007-04-01,control_T1,control,1,Stylophora_pistillata,0,0,0,1,NA,1Sp5,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,1Sp5_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
1Sp7,2007-04-01,control_T1,control,1,Stylophora_pistillata,0,1,0,1,NA,1Sp7,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,1Sp7_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
1Sp8,2007-04-01,control_T1,control,1,Stylophora_pistillata,0,0,0,3,NA,1Sp8,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,1Sp8_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
1Sp9,2007-04-01,control_T1,control,1,Stylophora_pistillata,0,2,0,1,NA,1Sp9,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,1Sp9_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
5Pd1,2007-04-01,control_T1,control,5,Pocillopora_damicornis,0,0,0,1,NA,5Pd1,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,5Pd1_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
5Pd2,2007-04-01,control_T1,control,5,Pocillopora_damicornis,0,0,0,1,NA,5Pd2,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,5Pd2_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
5Sp1,2007-04-01,control_T1,control,5,Stylophora_pistillata,0,2,0,0,NA,5Sp1,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,5Sp1_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
5Sp2,2007-04-01,control_T1,control,5,Stylophora_pistillata,0,2,0,0,NA,5Sp2,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,5Sp2_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
6Pd1,2007-04-01,control_T1,control,6,Pocillopora_damicornis,0,0,0,3,NA,6Pd1,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,6Pd1_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
6Pd2,2007-04-01,control_T1,control,6,Pocillopora_damicornis,0,6,4,3,NA,6Pd2,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,6Pd2_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
6Pd3,2007-04-01,control_T1,control,6,Pocillopora_damicornis,0,6,4,3,NA,6Pd3,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,6Pd3_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
6Pd4,2007-04-01,control_T1,control,6,Pocillopora_damicornis,0,0,0,0,NA,6Pd4,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,6Pd4_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
6Sp2,2007-04-01,control_T1,control,6,Stylophora_pistillata,0,2,0,0,NA,6Sp2,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,6Sp2_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
6Sp3,2007-04-01,control_T1,control,6,Stylophora_pistillata,0,2,0,0,NA,6Sp3,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,6Sp3_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
6Sp4,2007-04-01,control_T1,control,6,Stylophora_pistillata,0,2,0,0,NA,6Sp4,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,6Sp4_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
6Sp5,2007-04-01,control_T1,control,6,Stylophora_pistillata,0,1,0,1,NA,6Sp5,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,6Sp5_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
7Pd1,2007-04-01,control_T1,control,7,Pocillopora_damicornis,0,6,4,3,NA,7Pd1,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,7Pd1_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
7Sp1,2007-04-01,control_T1,control,7,Stylophora_pistillata,0,0,0,0,NA,7Sp1,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,7Sp1_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
8Pd1,2007-04-01,control_T1,control,8,Pocillopora_damicornis,0,2,0,0,NA,8Pd1,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,8Pd1_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
8Pd2,2007-04-01,control_T1,control,8,Pocillopora_damicornis,0,2,0,0,NA,8Pd2,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,8Pd2_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
8Pd3,2007-04-01,control_T1,control,8,Pocillopora_damicornis,0,0,0,1,NA,8Pd3,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,8Pd3_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
8Pd4,2007-04-01,control_T1,control,8,Pocillopora_damicornis,0,0,0,0,NA,8Pd4,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,8Pd4_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
8Sp1,2007-04-01,control_T1,control,8,Stylophora_pistillata,0,0,0,0,NA,8Sp1,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,8Sp1_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
8Sp6,2007-04-01,control_T1,control,8,Stylophora_pistillata,0,0,0,0,NA,8Sp6,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,8Sp6_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
8Sp7,2007-04-01,control_T1,control,8,Stylophora_pistillata,0,2,0,1,NA,8Sp7,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,8Sp7_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
12Pd1,2007-04-01,control_T1,control,12,Pocillopora_damicornis,0,2,2,0,NA,12Pd1,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,12Pd1_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
12Pd2,2007-04-01,control_T1,control,12,Pocillopora_damicornis,0,2,0,0,NA,12Pd2,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,12Pd2_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
12Pd3,2007-04-01,control_T1,control,12,Pocillopora_damicornis,0,0,0,0,NA,12Pd3,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,12Pd3_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
12Pd4,2007-04-01,control_T1,control,12,Pocillopora_damicornis,0,2,0,0,NA,12Pd4,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,12Pd4_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
12Pd5,2007-04-01,control_T1,control,12,Pocillopora_damicornis,0,0,0,0,NA,12Pd5,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,12Pd5_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
12Pd6,2007-04-01,control_T1,control,12,Pocillopora_damicornis,0,2,2,2,NA,12Pd6,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,12Pd6_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
12Sp1,2007-04-01,control_T1,control,12,Stylophora_pistillata,0,0,0,1,NA,12Sp1,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,12Sp1_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
12Sp3,2007-04-01,control_T1,control,12,Stylophora_pistillata,0,2,0,0,NA,12Sp3,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,12Sp3_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
12Sp6,2007-04-01,control_T1,control,12,Stylophora_pistillata,0,2,0,0,NA,12Sp6,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,12Sp6_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
12Sp7,2007-04-01,control_T1,control,12,Stylophora_pistillata,0,2,0,1,NA,12Sp7,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,12Sp7_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
13Sp1,2007-04-01,control_T1,control,13,Stylophora_pistillata,0,0,0,0,NA,13Sp1,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,13Sp1_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
13Sp2,2007-04-01,control_T1,control,13,Stylophora_pistillata,0,2,0,0,NA,13Sp2,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,13Sp2_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
14Pd1,2007-04-01,control_T1,control,14,Pocillopora_damicornis,0,2,0,2,NA,14Pd1,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,14Pd1_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
14Pd2,2007-04-01,control_T1,control,14,Pocillopora_damicornis,0,2,0,0,NA,14Pd2,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,14Pd2_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
14Pd4,2007-04-01,control_T1,control,14,Pocillopora_damicornis,0,2,0,1,NA,14Pd4,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,14Pd4_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
14Pd5,2007-04-01,control_T1,control,14,Pocillopora_damicornis,0,2,0,0,NA,14Pd5,Pocillopora_damicornis,1/4/2007,Pocillopora,T1,control,14Pd5_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
14Sp1,2007-04-01,control_T1,control,14,Stylophora_pistillata,0,0,0,0,NA,14Sp1,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,14Sp1_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
14Sp2,2007-04-01,control_T1,control,14,Stylophora_pistillata,0,2,0,0,NA,14Sp2,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,14Sp2_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
14Sp3,2007-04-01,control_T1,control,14,Stylophora_pistillata,0,2,0,3,NA,14Sp3,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,14Sp3_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
14Sp4,2007-04-01,control_T1,control,14,Stylophora_pistillata,0,6,4,3,NA,14Sp4,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,14Sp4_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
14Sp5,2007-04-01,control_T1,control,14,Stylophora_pistillata,0,2,0,1,NA,14Sp5,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,14Sp5_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
14Sp7,2007-04-01,control_T1,control,14,Stylophora_pistillata,0,0,0,0,NA,14Sp7,Stylophora_pistillata,1/4/2007,Stylophora,T1,control,14Sp7_control_T1,1/12/2005,16,FALSE,TRUE,NA,16
